site,latitude,longitude,method,field.technique,ecosystem.type,temp,flux,units,inv.ktc,std.flux,reference
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,14.824,269.1249201,mg CH4 m^-2 d^-1,-0.147420474,0.162589863,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,10.836,270.4594994,mg CH4 m^-2 d^-1,-0.713729393,0.167536566,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,10.647,270.5107761,mg CH4 m^-2 d^-1,-0.740963232,0.167726139,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,15.293,270.5911557,mg CH4 m^-2 d^-1,-0.081850581,0.168023235,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,8.646,270.7172686,mg CH4 m^-2 d^-1,-1.031538094,0.168489191,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,8.177,270.7172686,mg CH4 m^-2 d^-1,-1.100242121,0.168489191,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,13.162,271.2217202,mg CH4 m^-2 d^-1,-0.381511511,0.170350846,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,11.74,273.013632,mg CH4 m^-2 d^-1,-0.583968087,0.176935932,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,10.295,273.4432474,mg CH4 m^-2 d^-1,-0.791781317,0.178508299,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,8.068,275.7687137,mg CH4 m^-2 d^-1,-1.116242418,0.186976725,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,11.858,275.9461033,mg CH4 m^-2 d^-1,-0.567090987,0.187619773,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,8.472,276.5309345,mg CH4 m^-2 d^-1,-1.05700072,0.189736898,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,10.848,277.0340003,mg CH4 m^-2 d^-1,-0.712001485,0.191554447,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,18.225,280.6995894,mg CH4 m^-2 d^-1,0.323278995,0.204699225,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,12.724,281.8110459,mg CH4 m^-2 d^-1,-0.443656793,0.208651,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,7.833,282.3446004,mg CH4 m^-2 d^-1,-1.150780726,0.210542516,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,14.585,282.8767692,mg CH4 m^-2 d^-1,-0.180916817,0.212425562,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,17.321,283.2551078,mg CH4 m^-2 d^-1,0.199241193,0.213762137,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,8.764,284.1877889,mg CH4 m^-2 d^-1,-1.014288231,0.217049452,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,13.007,288.1568805,mg CH4 m^-2 d^-1,-0.403481802,0.23091926,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,17.203,288.4091063,mg CH4 m^-2 d^-1,0.1829934,0.231794184,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,15.206,289.875342,mg CH4 m^-2 d^-1,-0.093997744,0.236865179,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,16.851,289.875342,mg CH4 m^-2 d^-1,0.134446813,0.236865179,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,13.359,290.712399,mg CH4 m^-2 d^-1,-0.353622305,0.239748663,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,11.244,290.7858493,mg CH4 m^-2 d^-1,-0.655062361,0.240001287,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,13.593,290.866229,mg CH4 m^-2 d^-1,-0.320544843,0.240277671,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,12.803,292.1786346,mg CH4 m^-2 d^-1,-0.432433861,0.244779582,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,13.298,297.2813564,mg CH4 m^-2 d^-1,-0.362253947,0.262093222,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,10.427,297.7400748,mg CH4 m^-2 d^-1,-0.772709743,0.263635078,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,12.25,302.2357916,mg CH4 m^-2 d^-1,-0.511124927,0.278621684,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,12.485,302.2357916,mg CH4 m^-2 d^-1,-0.477647533,0.278621684,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,14.684,305.5285855,mg CH4 m^-2 d^-1,-0.167035011,0.289457548,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,13.155,311.846703,mg CH4 m^-2 d^-1,-0.382503205,0.309925935,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,15.35,313.1355491,mg CH4 m^-2 d^-1,-0.073896069,0.314050365,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,10.839,313.2838356,mg CH4 m^-2 d^-1,-0.713297402,0.314523807,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,11.902,315.8157946,mg CH4 m^-2 d^-1,-0.560801409,0.322573319,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,7.995,321.9329629,mg CH4 m^-2 d^-1,-1.126965154,0.341757538,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,13.037,322.0064133,mg CH4 m^-2 d^-1,-0.39922763,0.341985666,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,12.803,326.0281674,mg CH4 m^-2 d^-1,-0.432433861,0.354397985,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,15.755,326.2277307,mg CH4 m^-2 d^-1,-0.017467597,0.355009902,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,11.898,328.5823,mg CH4 m^-2 d^-1,-0.561373108,0.362201543,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,13.794,332.5513916,mg CH4 m^-2 d^-1,-0.292175247,0.374208613,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,14.346,337.9811754,mg CH4 m^-2 d^-1,-0.214468882,0.390404404,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,11.898,346.4002506,mg CH4 m^-2 d^-1,-0.561373108,0.415009104,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,13.472,346.4002506,mg CH4 m^-2 d^-1,-0.337642254,0.415009104,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,12.541,348.1990917,mg CH4 m^-2 d^-1,-0.469678071,0.420188623,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,11.493,349.2814452,mg CH4 m^-2 d^-1,-0.619340902,0.423292234,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,19.462,353.2796398,mg CH4 m^-2 d^-1,0.491765194,0.434674128,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,15.781,381.6647424,mg CH4 m^-2 d^-1,-0.013850435,0.51195679,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 1,70.49,147.29,IRGA,Eddy Covariance,Wetland,17.673,401.6654162,mg CH4 m^-2 d^-1,0.247630818,0.563033648,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 2,70.49,147.29,IRGA,Eddy Covariance,Wetland,9.056,5.816437632,mg CH4 m^-2 d^-1,-0.971664178,-3.671897812,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
Kytalyk Site 2,70.49,147.29,IRGA,Eddy Covariance,Wetland,5.6,28.44608026,mg CH4 m^-2 d^-1,-1.481875408,-2.084575421,"Parmentier, FJW et al (2011) Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia. Journal of Geophysical Research, 116."
