"","log.move","hr","Season","DayNight","Sex","Stage","julian","BearID","Year","BearIDYear"
"1394",2.356371521,75,"Summer","Night","M","Male",196,4055,2012,4055
"1395",4.873584269,69,"Summer","Day","M","Male",196,4055,2012,4055
"1396",3.566371996,85,"Summer","Night","M","Male",197,4055,2012,4055
"1397",5.163748379,66,"Summer","Day","M","Male",197,4055,2012,4055
"1398",3.691483965,85,"Summer","Night","M","Male",198,4055,2012,4055
"1399",5.22935642,57,"Summer","Day","M","Male",198,4055,2012,4055
"1400",6.142983907,77,"Summer","Night","M","Male",199,4055,2012,4055
"1401",6.481847023,60,"Summer","Day","M","Male",199,4055,2012,4055
"1402",5.469597158,89,"Summer","Night","M","Male",200,4055,2012,4055
"1403",5.500865199,61,"Summer","Day","M","Male",200,4055,2012,4055
"1404",4.404873665,77,"Summer","Night","M","Male",201,4055,2012,4055
"1405",6.184775252,71,"Summer","Day","M","Male",201,4055,2012,4055
"1406",5.706338256,74,"Summer","Night","M","Male",202,4055,2012,4055
"1407",5.111441907,65,"Summer","Day","M","Male",202,4055,2012,4055
"1408",5.586411984,76,"Summer","Night","M","Male",203,4055,2012,4055
"1409",6.679458547,75,"Summer","Day","M","Male",203,4055,2012,4055
"1410",1.607293981,87,"Summer","Night","M","Male",204,4055,2012,4055
"1411",6.154579639,73,"Summer","Day","M","Male",204,4055,2012,4055
"1412",1.888948796,74,"Summer","Night","M","Male",205,4055,2012,4055
"1413",6.314070237,57,"Summer","Day","M","Male",205,4055,2012,4055
"1414",1.870183165,72,"Summer","Night","M","Male",206,4055,2012,4055
"1415",6.654259501,63,"Summer","Day","M","Male",206,4055,2012,4055
"1416",2.113057176,61,"Summer","Night","M","Male",207,4055,2012,4055
"1417",5.764995684,65,"Summer","Day","M","Male",207,4055,2012,4055
"1418",3.96864885,71,"Summer","Night","M","Male",208,4055,2012,4055
"1419",5.930140936,72,"Summer","Day","M","Male",208,4055,2012,4055
"1420",5.799575317,87,"Summer","Night","M","Male",209,4055,2012,4055
"1421",5.807224792,67,"Summer","Day","M","Male",209,4055,2012,4055
"1422",5.952189413,80,"Summer","Night","M","Male",210,4055,2012,4055
"1423",5.704848327,54,"Summer","Day","M","Male",210,4055,2012,4055
"1424",5.431551545,85,"Summer","Night","M","Male",211,4055,2012,4055
"1425",3.70365688,58,"Summer","Day","M","Male",211,4055,2012,4055
"1426",5.28031668,87,"Summer","Night","M","Male",212,4055,2012,4055
"1427",5.047070142,75,"Summer","Day","M","Male",212,4055,2012,4055
"1428",4.661152645,81,"Summer","Night","M","Male",213,4055,2012,4055
"1429",3.605695113,57,"Summer","Day","M","Male",213,4055,2012,4055
"1430",6.020347407,89,"Summer","Night","M","Male",214,4055,2012,4055
"1431",4.955815643,70,"Summer","Day","M","Male",214,4055,2012,4055
"1432",5.190735186,90,"Summer","Night","M","Male",215,4055,2012,4055
"1433",5.04088998,57,"Summer","Day","M","Male",215,4055,2012,4055
"1434",7.444047622,78,"Summer","Night","M","Male",216,4055,2012,4055
"1435",5.63004494,63,"Summer","Day","M","Male",216,4055,2012,4055
"1436",7.325924259,93,"Summer","Night","M","Male",217,4055,2012,4055
"1437",5.35112713,70,"Summer","Day","M","Male",217,4055,2012,4055
"1438",5.785104595,87,"Summer","Night","M","Male",218,4055,2012,4055
"1439",5.676280457,61,"Summer","Day","M","Male",218,4055,2012,4055
"1440",6.924736134,89,"Summer","Night","M","Male",219,4055,2012,4055
"1441",5.993410704,69,"Summer","Day","M","Male",219,4055,2012,4055
"1442",2.201657252,94,"Summer","Night","M","Male",220,4055,2012,4055
"1443",4.327269718,87,"Summer","Day","M","Male",220,4055,2012,4055
"1444",6.333097784,85,"Summer","Night","M","Male",221,4055,2012,4055
"1445",4.236376803,78,"Summer","Day","M","Male",221,4055,2012,4055
"1446",5.073307513,94,"Summer","Night","M","Male",222,4055,2012,4055
"1447",4.208011863,76,"Summer","Day","M","Male",222,4055,2012,4055
"1448",6.929367627,82,"Summer","Night","M","Male",223,4055,2012,4055
"1449",4.956406721,57,"Summer","Day","M","Male",223,4055,2012,4055
"1450",7.46376886,96,"Summer","Night","M","Male",224,4055,2012,4055
"1451",4.803963526,59,"Summer","Day","M","Male",224,4055,2012,4055
"1452",7.048761157,98,"Summer","Night","M","Male",225,4055,2012,4055
"1453",4.482344074,88,"Summer","Day","M","Male",225,4055,2012,4055
"1454",7.82843055,98,"Summer","Night","M","Male",226,4055,2012,4055
"1455",3.993381069,81,"Summer","Day","M","Male",226,4055,2012,4055
"1456",0.890472486,96,"Summer","Night","M","Male",227,4055,2012,4055
"1457",5.686473851,85,"Summer","Day","M","Male",227,4055,2012,4055
"1458",2.541552802,92,"Summer","Night","M","Male",228,4055,2012,4055
"1459",4.284623258,91,"Summer","Day","M","Male",228,4055,2012,4055
"1460",5.417677569,87,"Summer","Night","M","Male",229,4055,2012,4055
"1461",4.859512687,82,"Summer","Day","M","Male",229,4055,2012,4055
"1462",3.207929351,100,"Summer","Night","M","Male",230,4055,2012,4055
"1463",5.638503575,80,"Summer","Day","M","Male",230,4055,2012,4055
"1464",7.021521207,96,"Summer","Night","M","Male",231,4055,2012,4055
"1465",5.110527413,90,"Summer","Day","M","Male",231,4055,2012,4055
"1466",5.443606856,92,"Summer","Night","M","Male",232,4055,2012,4055
"1467",3.454999658,86,"Summer","Day","M","Male",232,4055,2012,4055
"1468",4.269599443,105,"Summer","Night","M","Male",233,4055,2012,4055
"1469",4.008944223,69,"Summer","Day","M","Male",233,4055,2012,4055
"1470",7.210456681,83,"Summer","Night","M","Male",234,4055,2012,4055
"1471",4.198139563,65,"Summer","Day","M","Male",234,4055,2012,4055
"1472",5.099750958,92,"Summer","Night","M","Male",235,4055,2012,4055
"1473",3.598469603,89,"Summer","Day","M","Male",235,4055,2012,4055
"1474",6.473219861,92,"Summer","Night","M","Male",236,4055,2012,4055
"1475",4.717052741,84,"Summer","Day","M","Male",236,4055,2012,4055
"1476",5.442439111,100,"Summer","Night","M","Male",237,4055,2012,4055
"1477",4.407492053,70,"Summer","Day","M","Male",237,4055,2012,4055
"1478",4.606848053,88,"Summer","Night","M","Male",238,4055,2012,4055
"1479",3.423515227,58,"Summer","Day","M","Male",238,4055,2012,4055
"1480",4.505568207,90,"Summer","Night","M","Male",239,4055,2012,4055
"1481",3.978477168,73,"Summer","Day","M","Male",239,4055,2012,4055
"1482",6.066495964,82,"Summer","Night","M","Male",240,4055,2012,4055
"1483",4.973991107,70,"Summer","Day","M","Male",240,4055,2012,4055
"1484",5.008098001,104,"Summer","Night","M","Male",241,4055,2012,4055
"1485",5.597117703,65,"Summer","Day","M","Male",241,4055,2012,4055
"1486",3.620777865,91,"Summer","Night","M","Male",242,4055,2012,4055
"1487",4.512489414,72,"Summer","Day","M","Male",242,4055,2012,4055
"1488",5.055737062,92,"Summer","Night","M","Male",243,4055,2012,4055
"1489",3.5159897,74,"Summer","Day","M","Male",243,4055,2012,4055
"1490",6.940990377,76,"Summer","Night","M","Male",244,4055,2012,4055
"1491",5.558063608,63,"Summer","Day","M","Male",244,4055,2012,4055
"1492",6.767684707,92,"Summer","Night","M","Male",245,4055,2012,4055
"1493",3.803565051,73,"Summer","Day","M","Male",245,4055,2012,4055
"1494",7.199600279,98,"Fall","Night","M","Male",246,4055,2012,4055
"1495",3.592887315,67,"Fall","Day","M","Male",246,4055,2012,4055
"1496",6.033234041,86,"Fall","Night","M","Male",247,4055,2012,4055
"1497",4.42156036,76,"Fall","Day","M","Male",247,4055,2012,4055
"1498",4.624734276,84,"Fall","Night","M","Male",248,4055,2012,4055
"1499",4.783382501,75,"Fall","Day","M","Male",248,4055,2012,4055
"1500",5.632269907,87,"Fall","Night","M","Male",249,4055,2012,4055
"1501",3.627349815,78,"Fall","Day","M","Male",249,4055,2012,4055
"1502",5.680120634,104,"Fall","Night","M","Male",250,4055,2012,4055
"1503",4.761629609,75,"Fall","Day","M","Male",250,4055,2012,4055
"1504",6.685933609,83,"Fall","Night","M","Male",251,4055,2012,4055
"1505",3.095401536,65,"Fall","Day","M","Male",251,4055,2012,4055
"1506",7.249732965,89,"Fall","Night","M","Male",252,4055,2012,4055
"1507",4.880626872,72,"Fall","Day","M","Male",252,4055,2012,4055
"1508",5.64811383,88,"Fall","Night","M","Male",253,4055,2012,4055
"1509",4.724862891,76,"Fall","Day","M","Male",253,4055,2012,4055
"1510",5.754272439,91,"Fall","Night","M","Male",254,4055,2012,4055
"1511",4.820386805,69,"Fall","Day","M","Male",254,4055,2012,4055
"1512",4.242824629,87,"Fall","Night","M","Male",255,4055,2012,4055
"1513",4.872780426,72,"Fall","Day","M","Male",255,4055,2012,4055
"1514",5.587162906,89,"Fall","Night","M","Male",256,4055,2012,4055
"1515",4.857743206,67,"Fall","Day","M","Male",256,4055,2012,4055
"1516",5.575175345,95,"Fall","Night","M","Male",257,4055,2012,4055
"1517",4.827274124,71,"Fall","Day","M","Male",257,4055,2012,4055
"1518",4.124606444,86,"Fall","Night","M","Male",258,4055,2012,4055
"1519",4.85188919,67,"Fall","Day","M","Male",258,4055,2012,4055
"1520",4.071151872,89,"Fall","Night","M","Male",259,4055,2012,4055
"1521",4.942050037,58,"Fall","Day","M","Male",259,4055,2012,4055
"1522",7.016922208,87,"Fall","Night","M","Male",260,4055,2012,4055
"1523",4.276486582,62,"Fall","Day","M","Male",260,4055,2012,4055
"1524",1.971330433,88,"Fall","Night","M","Male",261,4055,2012,4055
"1525",5.1323519,49,"Fall","Day","M","Male",261,4055,2012,4055
"1526",5.620986351,51,"Fall","Night","M","Male",262,4055,2012,4055
"1527",5.659128089,42,"Fall","Day","M","Male",262,4055,2012,4055
"1528",5.66522643,89,"Fall","Night","M","Male",263,4055,2012,4055
"1529",4.537103364,54,"Fall","Day","M","Male",263,4055,2012,4055
"1530",5.558510721,102,"Fall","Night","M","Male",264,4055,2012,4055
"1531",4.73441629,65,"Fall","Day","M","Male",264,4055,2012,4055
"1532",5.497648836,86,"Fall","Night","M","Male",265,4055,2012,4055
"1533",4.801443097,66,"Fall","Day","M","Male",265,4055,2012,4055
"1534",5.533855721,83,"Fall","Night","M","Male",266,4055,2012,4055
"1535",4.90786462,63,"Fall","Day","M","Male",266,4055,2012,4055
"1536",5.931991003,83,"Fall","Night","M","Male",267,4055,2012,4055
"1537",4.769207819,68,"Fall","Day","M","Male",267,4055,2012,4055
"1538",5.960437825,88,"Fall","Night","M","Male",268,4055,2012,4055
"1539",5.016887802,63,"Fall","Day","M","Male",268,4055,2012,4055
"1540",5.262728793,96,"Fall","Night","M","Male",269,4055,2012,4055
"1541",4.820820899,43,"Fall","Day","M","Male",269,4055,2012,4055
"1542",7.289058977,102,"Fall","Night","M","Male",270,4055,2012,4055
"1543",5.580507348,65,"Fall","Day","M","Male",270,4055,2012,4055
"1544",5.671149513,102,"Fall","Night","M","Male",271,4055,2012,4055
"1545",3.301264868,44,"Fall","Day","M","Male",271,4055,2012,4055
"1546",7.648035487,82,"Fall","Night","M","Male",272,4055,2012,4055
"1547",1.904394003,46,"Fall","Day","M","Male",272,4055,2012,4055
"1548",7.516728606,87,"Fall","Night","M","Male",273,4055,2012,4055
"1549",4.437741348,71,"Fall","Day","M","Male",273,4055,2012,4055
"1550",1.68191631,61,"Fall","Night","M","Male",274,4055,2012,4055
"1551",1.580044989,41,"Fall","Day","M","Male",274,4055,2012,4055
"1552",2.09498466,85,"Fall","Night","M","Male",275,4055,2012,4055
"1553",1.698053909,58,"Fall","Day","M","Male",275,4055,2012,4055
"1554",1.056220679,37,"Fall","Night","M","Male",276,4055,2012,4055
"1555",4.923218648,32,"Fall","Day","M","Male",276,4055,2012,4055
"1556",1.612153018,29,"Fall","Night","M","Male",277,4055,2012,4055
"1557",1.964706252,31,"Fall","Day","M","Male",277,4055,2012,4055
"1558",3.757424354,74,"Fall","Night","M","Male",278,4055,2012,4055
"1559",2.565338226,67,"Fall","Day","M","Male",278,4055,2012,4055
"1560",3.942360064,63,"Fall","Night","M","Male",279,4055,2012,4055
"1561",2.070580948,58,"Fall","Day","M","Male",279,4055,2012,4055
"1562",3.902140063,67,"Fall","Night","M","Male",280,4055,2012,4055
"1563",2.683989549,73,"Fall","Day","M","Male",280,4055,2012,4055
"1564",3.997058369,74,"Fall","Night","M","Male",281,4055,2012,4055
"1565",2.93666699,68,"Fall","Day","M","Male",281,4055,2012,4055
"1566",4.538079507,73,"Fall","Night","M","Male",282,4055,2012,4055
"1567",3.199223925,68,"Fall","Day","M","Male",282,4055,2012,4055
"1568",4.113390522,75,"Fall","Night","M","Male",283,4055,2012,4055
"1569",1.594767025,66,"Fall","Day","M","Male",283,4055,2012,4055
"1570",3.084785685,78,"Fall","Night","M","Male",284,4055,2012,4055
"1571",2.581541511,71,"Fall","Day","M","Male",284,4055,2012,4055
"1572",2.462200079,80,"Fall","Night","M","Male",285,4055,2012,4055
"1573",3.176707756,73,"Fall","Day","M","Male",285,4055,2012,4055
"1574",4.854173554,79,"Fall","Night","M","Male",286,4055,2012,4055
"1575",1.284176425,66,"Fall","Day","M","Male",286,4055,2012,4055
"1576",2.20483692,79,"Fall","Night","M","Male",287,4055,2012,4055
"1577",1.583835005,65,"Fall","Day","M","Male",287,4055,2012,4055
"1578",0.95388128,74,"Fall","Night","M","Male",288,4055,2012,4055
"1579",1.063873048,36,"Fall","Day","M","Male",288,4055,2012,4055
"1580",1.243033705,30,"Fall","Night","M","Male",289,4055,2012,4055
"1581",2.929959051,33,"Fall","Day","M","Male",289,4055,2012,4055
"1582",5.589620093,27,"Fall","Night","M","Male",290,4055,2012,4055
"1583",1.943331567,29,"Fall","Day","M","Male",290,4055,2012,4055
"1584",6.127985925,84,"Fall","Night","M","Male",291,4055,2012,4055
"1585",1.646401939,52,"Fall","Day","M","Male",291,4055,2012,4055
"1586",1.913454009,40,"Fall","Night","M","Male",292,4055,2012,4055
"1587",1.494536073,35,"Fall","Day","M","Male",292,4055,2012,4055
"1588",2.018343081,25,"Fall","Night","M","Male",293,4055,2012,4055
"1589",1.23422958,28,"Fall","Day","M","Male",293,4055,2012,4055
"1590",7.71397251,61,"Fall","Night","M","Male",294,4055,2012,4055
"1591",1.306570012,28,"Fall","Day","M","Male",294,4055,2012,4055
"1592",6.068527819,69,"Fall","Night","M","Male",295,4055,2012,4055
"1593",1.135824843,56,"Fall","Day","M","Male",295,4055,2012,4055
"1594",1.569976037,25,"Fall","Night","M","Male",296,4055,2012,4055
"1595",3.352431009,43,"Fall","Day","M","Male",296,4055,2012,4055
"1596",3.642731974,50,"Spring","Night","F","Fem",118,4083,2012,4083
"1597",1.599850653,47,"Spring","Day","F","Fem",118,4083,2012,4083
"1598",3.628799349,60,"Spring","Night","F","Fem",119,4083,2012,4083
"1599",2.361906722,45,"Spring","Day","F","Fem",119,4083,2012,4083
"1600",2.731430478,50,"Spring","Night","F","Fem",120,4083,2012,4083
"1601",2.525918518,50,"Spring","Day","F","Fem",120,4083,2012,4083
"1602",2.906452377,55,"Spring","Night","F","Fem",121,4083,2012,4083
"1603",3.568333581,44,"Spring","Day","F","Fem",121,4083,2012,4083
"1604",2.841350276,55,"Spring","Night","F","Fem",122,4083,2012,4083
"1605",3.939635195,53,"Spring","Day","F","Fem",122,4083,2012,4083
"1606",3.758984826,57,"Spring","Night","F","Fem",123,4083,2012,4083
"1607",2.499983675,50,"Spring","Day","F","Fem",123,4083,2012,4083
"1608",2.89768676,61,"Spring","Night","F","Fem",124,4083,2012,4083
"1609",3.475423298,46,"Spring","Day","F","Fem",124,4083,2012,4083
"1610",6.688450051,67,"Spring","Night","F","Fem",125,4083,2012,4083
"1611",2.790776819,56,"Spring","Day","F","Fem",125,4083,2012,4083
"1612",6.32607078,57,"Spring","Night","F","Fem",126,4083,2012,4083
"1613",2.883069461,53,"Spring","Day","F","Fem",126,4083,2012,4083
"1614",3.461341299,57,"Spring","Night","F","Fem",127,4083,2012,4083
"1615",3.79059507,50,"Spring","Day","F","Fem",127,4083,2012,4083
"1616",3.448379716,50,"Spring","Night","F","Fem",128,4083,2012,4083
"1617",3.800566384,55,"Spring","Day","F","Fem",128,4083,2012,4083
"1618",0.795110463,58,"Spring","Night","F","Fem",129,4083,2012,4083
"1619",3.149403353,53,"Spring","Day","F","Fem",129,4083,2012,4083
"1620",1.401098961,41,"Spring","Night","F","Fem",130,4083,2012,4083
"1621",3.870360765,49,"Spring","Day","F","Fem",130,4083,2012,4083
"1622",1.634766896,49,"Spring","Night","F","Fem",131,4083,2012,4083
"1623",3.581183249,48,"Spring","Day","F","Fem",131,4083,2012,4083
"1624",0.904394036,45,"Spring","Night","F","Fem",132,4083,2012,4083
"1625",2.354818122,56,"Spring","Day","F","Fem",132,4083,2012,4083
"1626",1.846938576,42,"Spring","Night","F","Fem",133,4083,2012,4083
"1627",3.977705021,55,"Spring","Day","F","Fem",133,4083,2012,4083
"1628",2.815065117,51,"Spring","Night","F","Fem",134,4083,2012,4083
"1629",3.731390118,58,"Spring","Day","F","Fem",134,4083,2012,4083
"1630",2.333819243,55,"Spring","Night","F","Fem",135,4083,2012,4083
"1631",3.448988699,58,"Spring","Day","F","Fem",135,4083,2012,4083
"1632",0.957322241,49,"Spring","Night","F","Fem",136,4083,2012,4083
"1633",4.219975567,53,"Spring","Day","F","Fem",136,4083,2012,4083
"1634",1.478890162,51,"Spring","Night","F","Fem",137,4083,2012,4083
"1635",4.021475986,50,"Spring","Day","F","Fem",137,4083,2012,4083
"1636",2.417506741,48,"Spring","Night","F","Fem",138,4083,2012,4083
"1637",3.576563715,57,"Spring","Day","F","Fem",138,4083,2012,4083
"1638",0.32767563,46,"Spring","Night","F","Fem",139,4083,2012,4083
"1639",3.755381284,51,"Spring","Day","F","Fem",139,4083,2012,4083
"1640",2.668398103,60,"Spring","Night","F","Fem",140,4083,2012,4083
"1641",3.329722866,51,"Spring","Day","F","Fem",140,4083,2012,4083
"1642",1.291874435,61,"Spring","Night","F","Fem",141,4083,2012,4083
"1643",5.983534297,47,"Spring","Day","F","Fem",141,4083,2012,4083
"1644",1.849899242,52,"Spring","Night","F","Fem",142,4083,2012,4083
"1645",4.829323006,61,"Spring","Day","F","Fem",142,4083,2012,4083
"1646",2.323766234,32,"Spring","Night","F","Fem",143,4083,2012,4083
"1647",4.247146813,47,"Spring","Day","F","Fem",143,4083,2012,4083
"1648",1.635637736,50,"Spring","Night","F","Fem",144,4083,2012,4083
"1649",3.613003713,43,"Spring","Day","F","Fem",144,4083,2012,4083
"1650",3.930313851,63,"Spring","Night","F","Fem",145,4083,2012,4083
"1651",3.610759697,59,"Spring","Day","F","Fem",145,4083,2012,4083
"1652",3.95059199,57,"Spring","Night","F","Fem",146,4083,2012,4083
"1653",2.119567522,61,"Spring","Day","F","Fem",146,4083,2012,4083
"1654",2.297365015,60,"Spring","Night","F","Fem",147,4083,2012,4083
"1655",3.110137516,55,"Spring","Day","F","Fem",147,4083,2012,4083
"1656",4.028784038,32,"Spring","Night","F","Fem",148,4083,2012,4083
"1657",3.469553142,49,"Spring","Day","F","Fem",148,4083,2012,4083
"1658",4.595308085,62,"Spring","Night","F","Fem",149,4083,2012,4083
"1659",5.271048133,52,"Spring","Day","F","Fem",149,4083,2012,4083
"1660",3.59874317,66,"Spring","Night","F","Fem",150,4083,2012,4083
"1661",5.014101683,60,"Spring","Day","F","Fem",150,4083,2012,4083
"1662",2.673761524,59,"Spring","Night","F","Fem",151,4083,2012,4083
"1663",3.46653252,56,"Spring","Day","F","Fem",151,4083,2012,4083
"1664",3.573112531,63,"Spring","Night","F","Fem",152,4083,2012,4083
"1665",4.50842721,71,"Spring","Day","F","Fem",152,4083,2012,4083
"1666",3.945326387,67,"Spring","Night","F","Fem",153,4083,2012,4083
"1667",4.657232299,64,"Spring","Day","F","Fem",153,4083,2012,4083
"1668",3.083370556,73,"Spring","Night","F","Fem",154,4083,2012,4083
"1669",4.278061056,65,"Spring","Day","F","Fem",154,4083,2012,4083
"1670",1.789290798,76,"Spring","Night","F","Fem",155,4083,2012,4083
"1671",5.215527397,71,"Spring","Day","F","Fem",155,4083,2012,4083
"1672",1.780519456,77,"Spring","Night","F","Fem",156,4083,2012,4083
"1673",4.378795905,70,"Spring","Day","F","Fem",156,4083,2012,4083
"1674",2.5156842,48,"Spring","Night","F","Fem",157,4083,2012,4083
"1675",5.402711876,67,"Spring","Day","F","Fem",157,4083,2012,4083
"1676",5.020014589,79,"Spring","Night","F","Fem",158,4083,2012,4083
"1677",5.040828274,70,"Spring","Day","F","Fem",158,4083,2012,4083
"1678",2.814907502,70,"Spring","Night","F","Fem",159,4083,2012,4083
"1679",4.596176439,60,"Spring","Day","F","Fem",159,4083,2012,4083
"1680",2.935857456,75,"Spring","Night","F","Fem",160,4083,2012,4083
"1681",5.533231505,50,"Spring","Day","F","Fem",160,4083,2012,4083
"1682",3.299877246,67,"Spring","Night","F","Fem",161,4083,2012,4083
"1683",5.346625071,58,"Spring","Day","F","Fem",161,4083,2012,4083
"1684",4.787901269,56,"Spring","Night","F","Fem",162,4083,2012,4083
"1685",4.475659377,57,"Spring","Day","F","Fem",162,4083,2012,4083
"1686",1.761369145,69,"Spring","Night","F","Fem",163,4083,2012,4083
"1687",4.964714025,48,"Spring","Day","F","Fem",163,4083,2012,4083
"1688",4.343687054,61,"Spring","Night","F","Fem",164,4083,2012,4083
"1689",4.056944078,52,"Spring","Day","F","Fem",164,4083,2012,4083
"1690",5.882876767,68,"Spring","Night","F","Fem",165,4083,2012,4083
"1691",5.383373937,62,"Spring","Day","F","Fem",165,4083,2012,4083
"1692",5.051443741,81,"Spring","Night","F","Fem",166,4083,2012,4083
"1693",4.203100851,60,"Spring","Day","F","Fem",166,4083,2012,4083
"1694",5.704191415,63,"Spring","Night","F","Fem",167,4083,2012,4083
"1695",5.38413724,58,"Spring","Day","F","Fem",167,4083,2012,4083
"1696",6.671890409,75,"Spring","Night","F","Fem",168,4083,2012,4083
"1697",5.186029481,60,"Spring","Day","F","Fem",168,4083,2012,4083
"1698",5.543755927,76,"Spring","Night","F","Fem",169,4083,2012,4083
"1699",5.344568962,55,"Spring","Day","F","Fem",169,4083,2012,4083
"1700",4.27813345,87,"Spring","Night","F","Fem",170,4083,2012,4083
"1701",5.200462567,57,"Spring","Day","F","Fem",170,4083,2012,4083
"1702",3.766202831,71,"Spring","Night","F","Fem",171,4083,2012,4083
"1703",4.597275471,58,"Spring","Day","F","Fem",171,4083,2012,4083
"1704",4.893790484,59,"Spring","Night","F","Fem",172,4083,2012,4083
"1705",4.965222788,63,"Spring","Day","F","Fem",172,4083,2012,4083
"1706",3.42629548,71,"Spring","Night","F","Fem",173,4083,2012,4083
"1707",4.770998445,62,"Spring","Day","F","Fem",173,4083,2012,4083
"1708",1.6428691,60,"Spring","Night","F","Fem",174,4083,2012,4083
"1709",5.760284319,68,"Spring","Day","F","Fem",174,4083,2012,4083
"1710",2.904385226,65,"Spring","Night","F","Fem",175,4083,2012,4083
"1711",5.022265365,68,"Spring","Day","F","Fem",175,4083,2012,4083
"1712",3.817911086,50,"Spring","Night","F","Fem",176,4083,2012,4083
"1713",5.057397569,65,"Spring","Day","F","Fem",176,4083,2012,4083
"1714",4.027629685,62,"Spring","Night","F","Fem",177,4083,2012,4083
"1715",5.148968297,69,"Spring","Day","F","Fem",177,4083,2012,4083
"1716",2.066227743,64,"Spring","Night","F","Fem",178,4083,2012,4083
"1717",5.019422215,77,"Spring","Day","F","Fem",178,4083,2012,4083
"1718",4.375023615,53,"Spring","Night","F","Fem",179,4083,2012,4083
"1719",4.653608958,72,"Spring","Day","F","Fem",179,4083,2012,4083
"1720",4.206557793,63,"Spring","Night","F","Fem",180,4083,2012,4083
"1721",5.279202527,68,"Spring","Day","F","Fem",180,4083,2012,4083
"1722",2.190841662,72,"Spring","Night","F","Fem",181,4083,2012,4083
"1723",5.210886716,75,"Spring","Day","F","Fem",181,4083,2012,4083
"1724",3.683939532,65,"Spring","Night","F","Fem",182,4083,2012,4083
"1725",5.764069824,69,"Spring","Day","F","Fem",182,4083,2012,4083
"1726",2.785978708,52,"Spring","Night","F","Fem",183,4083,2012,4083
"1727",4.908505942,67,"Spring","Day","F","Fem",183,4083,2012,4083
"1728",3.918648105,62,"Summer","Night","F","Fem",184,4083,2012,4083
"1729",5.002893225,63,"Summer","Day","F","Fem",184,4083,2012,4083
"1730",6.13668214,41,"Summer","Night","F","Fem",185,4083,2012,4083
"1731",5.253623917,62,"Summer","Day","F","Fem",185,4083,2012,4083
"1732",4.001388376,51,"Summer","Night","F","Fem",186,4083,2012,4083
"1733",4.103517731,66,"Summer","Day","F","Fem",186,4083,2012,4083
"1734",3.055665509,40,"Summer","Night","F","Fem",187,4083,2012,4083
"1735",6.428219714,72,"Summer","Day","F","Fem",187,4083,2012,4083
"1736",3.066537116,58,"Summer","Night","F","Fem",188,4083,2012,4083
"1737",4.788453286,79,"Summer","Day","F","Fem",188,4083,2012,4083
"1738",3.385180657,53,"Summer","Night","F","Fem",189,4083,2012,4083
"1739",5.768790118,70,"Summer","Day","F","Fem",189,4083,2012,4083
"1740",3.544235198,51,"Summer","Night","F","Fem",190,4083,2012,4083
"1741",4.933778662,73,"Summer","Day","F","Fem",190,4083,2012,4083
"1742",4.340554126,47,"Summer","Night","F","Fem",191,4083,2012,4083
"1743",6.106989674,68,"Summer","Day","F","Fem",191,4083,2012,4083
"1744",3.537174997,43,"Summer","Night","F","Fem",192,4083,2012,4083
"1745",5.820406234,81,"Summer","Day","F","Fem",192,4083,2012,4083
"1746",1.932025509,58,"Summer","Night","F","Fem",193,4083,2012,4083
"1747",5.201783276,86,"Summer","Day","F","Fem",193,4083,2012,4083
"1748",3.352531499,65,"Summer","Night","F","Fem",194,4083,2012,4083
"1749",4.960832514,80,"Summer","Day","F","Fem",194,4083,2012,4083
"1750",2.880185495,67,"Summer","Night","F","Fem",195,4083,2012,4083
"1751",5.749342286,80,"Summer","Day","F","Fem",195,4083,2012,4083
"1752",0.624988097,72,"Summer","Night","F","Fem",196,4083,2012,4083
"1753",5.094745958,82,"Summer","Day","F","Fem",196,4083,2012,4083
"1754",1.779362263,63,"Summer","Night","F","Fem",197,4083,2012,4083
"1755",5.538172249,82,"Summer","Day","F","Fem",197,4083,2012,4083
"1756",1.303674372,55,"Summer","Night","F","Fem",198,4083,2012,4083
"1757",5.090004199,82,"Summer","Day","F","Fem",198,4083,2012,4083
"1758",0.947266572,62,"Summer","Night","F","Fem",199,4083,2012,4083
"1759",5.253817116,79,"Summer","Day","F","Fem",199,4083,2012,4083
"1760",5.614104577,87,"Summer","Day","F","Fem",200,4083,2012,4083
"1761",1.447030841,62,"Summer","Night","F","Fem",201,4083,2012,4083
"1762",5.344171302,82,"Summer","Day","F","Fem",201,4083,2012,4083
"1763",1.317415674,59,"Summer","Night","F","Fem",202,4083,2012,4083
"1764",5.509194903,85,"Summer","Day","F","Fem",202,4083,2012,4083
"1765",0.465469816,59,"Summer","Night","F","Fem",203,4083,2012,4083
"1766",5.569251447,77,"Summer","Day","F","Fem",203,4083,2012,4083
"1767",2.382042346,56,"Summer","Night","F","Fem",204,4083,2012,4083
"1768",5.662148725,76,"Summer","Day","F","Fem",204,4083,2012,4083
"1769",1.251834798,51,"Summer","Night","F","Fem",205,4083,2012,4083
"1770",5.170777629,78,"Summer","Day","F","Fem",205,4083,2012,4083
"1771",1.195032996,67,"Summer","Night","F","Fem",206,4083,2012,4083
"1772",5.688764397,80,"Summer","Day","F","Fem",206,4083,2012,4083
"1773",0.54936186,61,"Summer","Night","F","Fem",207,4083,2012,4083
"1774",5.812329317,78,"Summer","Day","F","Fem",207,4083,2012,4083
"1775",1.824073985,59,"Summer","Night","F","Fem",208,4083,2012,4083
